type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,5990,1a:00:00:00:00:00,-5,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111678779,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-18,5,-66,21,-56,27,-58,34,-66,32,-62,31,-58,34,-51,37,-43,36,-43,30,-45,36,-44,51,-39,61,-44,58,-48,45,-43,39,-41,46,-38,46,-26,42,-18,46,-23,49,-28,53,-25,47,-13,36,5,44,3,53,-11,47,4,25,22,57,3,52,0,46,9,46,15,50,25,56,27,59,18,60,14,55,18,46,13,40,6,39,6,31,6,24,8,31,26,49,34,51,22,41,14,33,15,29,25,29,18,28,2,25,5,26,5,23,-4,20,-2,5,0,0,0,0,0,0,0,0,-1,-1,-7,-1,-56,-1,-63,5,-61,7,-51,3,-57,10,-56,13,-57,17,-58,19,-56,19,-56,21,-51,28,-43,32,-44,26,-47,24,-51,33,-53,42,-55,37,-53,28,-44,30,-38,35,-37,33,-35,29,-32,30,-34,32,-36,32,-30,32,-22,35,-20,39,-21,38,-21,34,-36,31,-6,41,-6,42,1,43,4,45,-2,43,-4,44,-5,47,-7,47,-4,45,-3,42,-9,36,-9,30,-2,31,5,34,5,35,4,41,5,45,6,39,1,34,-6,34,-3,34,-1,26,-6,18,-14,20,-20,21,-20,19,-5,4,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-4,7,-14,8,-10,10,-4,14,-5,15,-9,15,-13,14,-18,12,-17,12,-9,19,-3,31,-5,32,-10,30,-10,30,-12,28,-16,41,-12,51,-5,39,-10,30,-20,28,-20,25,-20,28,-22,35,-19,42,-9,47,-5,46,-18,45,-28,46,-24,49,-27,48,-35,45,-38,40,-36,31,-35,28,-37,38,-42,42,-42,32,-44,26,-49,24,-53,24,-59,26,-65,27,-61,30,-55,29,-61,23,-64,15,-59,12,-60,9,-68,6,-71,7,-65,8,-63,10,-64,7,-62,13,-45,17,-51,11,-64,-5,-70,-2,-9]"
CSI_DATA,5991,1a:00:00:00:00:00,-5,11,1,0,1,17,45,21,47,25,52,19,59,13,64,13,65,9,61,3,54,1,51,6,53,9,63,9,75,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,62,7,61,11,63,7,64,3,62,10,57,2575,12,74,13,66,8,63,6,62,5,62,4,6A,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA,5996,1a:00:00:00:00:00,-5,11,,65,25,72,25,68,21,8,2]"
CSI_DATA4777,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-1,-15,-3,-57,-1,-58,-1,-65,3,-68,13,-60,13,-58,6,-58,2,-59,-1,-63,2,-61,10,-62,2,-70,-9,-69,1,-64,10,-64,-7,-62,-14,-54,0,-46,-3,-43,4,-41,20,-37,16,-39,0,-44,-21,-47,-23,-53,-16,-55,-9,-33,-15,-73,-12,-71,-17,-71,-13,-62,2,-52,5,-51,-3,-49,-10,-46,-7,-42,0,-39,3,-44,4,-48,6,-50,9,-54,3,-55,-3,-54,1,-52,2,-49,4,-43,14,-36,19,-38,19,-43,21,-44,20,-37,16,-21,20,-10,5,-2,0,0,0,0,0,0,0,0,-1,-1,1,-6,14,-48,15,-52,12,-57,14,-66,8,-67,8,-66,9,-67,8,-65,7,-54,11,-49,13,-49,9,-51,12,-56,13,-57,7,-52,6,-53,8,-61,11,-60,15,-56,9,-61,3,-59,6,-47,4,-41,7,-38,19,-36,22,-38,16,-42,5,-49,0,-54,0,-56,11,-58,-4,-48,-5,-43,-6,-42,-2,-41,15,-38,18,-41,11,-48,11,-52,12,-48,14,-40,18,-36,18,-35,18,-37,23,-40,21,-40,13,-44,13,-45,19,-39,20,-34,19,-31,20,-26,22,-22,25,-19,26,-19,20,-15,16,-9,3,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-4,6,-14,7,-19,16,-25,20,-23,14,-14,10,-10,13,-11,21,-15,29,-17,28,-16,28,-19,32,-20,36,-23,40,-20,39,-7,38,-5,39,-13,37,-11,33,-4,31,-3,37,-5,45,-5,43,-1,47,2,55,1,49,-2,41,-13,41,7,44,6,46,7,47,7,50,7,54,8,53,1,54,-6,60,-10,63,-18,60,-21,51,-15,48,-5,52,-1,62,-7,72,-12,67,-9,59,-8,61,-9,60,-9,58,-6,60,-1,62,2,62,-3,63,-8,63,-3,60,5,67,3,73,5,66,9,7,1]"
CSI_DATA,5997,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111755777,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-7,-14,-26,-54,-24,-54,-28,-60,-27,-65,-15,-60,-11,-57,-18,-57,-24,-58,-32,-59,-31,-59,-22,-64,-29,-65,-40,-59,-31,-63,-23,-66,-38,-50,-39,-37,-21,-40,-18,-39,-8,-40,1,-43,-10,-41,-24,-35,-39,-29,-40,-35,-35,-42,-23,-25,-50,-52,-49,-47,-56,-47,-45,-47,-23,-48,-21,-45,-25,-34,-24,-31,-25,-29,-24,-29,-19,-40,-12,-43,-12,-44,-16,-51,-24,-48,-31,-40,-27,-36,-19,-37,-13,-34,-4,-28,1,-34,0,-40,-1,-40,2,-32,10,-19,17,-10,4,-2,0,0,0,0,0,0,0,0,-1,-1,0,-7,5,-54,3,-56,-4,-60,-4,-66,-14,-66,-13,-67,-12,-68,-12,-64,-9,-54,-5,-52,-6,-53,-8,-51,-5,-56,-4,-57,-11,-52,-16,-53,-17,-61,-15,-64,-11,-60,-17,-56,-19,-54,-8,-48,-9,-43,-7,-42,0,-45,0,-46,-5,-44,-14,-45,-20,-49,-23,-50,-18,-56,-25,-40,-26,-32,-28,-31,-22,-34,-5,-39,-5,-41,-14,-40,-14,-44,-12,-43,-11,-39,-7,-40,-2,-39,-3,-39,-4,-41,-7,-39,-19,-42,-18,-44,-6,-40,0,-36,-1,-32,3,-29,10,-27,12,-26,9,-24,7,-16,6,-8,1,-2,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,2,-2,7,-9,7,-14,15,-21,22,-19,17,-13,10,-9,11,-10,16,-12,21,-11,22,-14,27,-18,34,-16,40,-14,40,-13,37,-7,39,-6,38,-12,31,-11,29,-2,32,-3,37,-6,41,-3,40,-2,47,-2,58,-1,55,1,48,0,45,2,49,4,50,5,48,2,49,3,52,5,53,0,57,-7,61,-12,62,-20,58,-23,51,-19,49,-11,53,-7,62,-14,73,-19,71,-15,64,-16,62,-19,59,-19,59,-17,61,-13,60,-10,61,-13,63,-15,63,-11,67,5,73,-1,75,-2,65,4,7,0]"
CSI_DATA,5998,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111766776,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,4,-15,17,-58,20,-60,20,-66,22,-67,27,-57,26,-52,21,-54,20,-60,19,-66,19,-60,22,-56,15,-63,4,-63,12,-57,23,-58,8,-62,-3,-57,8,-48,5,-45,12,-41,25,-35,22,-37,7,-42,-14,-47,-15,-53,-8,-58,-6,-34,-9,-72,-5,-70,-10,-70,-7,-63,8,-54,13,-51,6,-51,-2,-51,-4,-44,2,-40,5,-46,7,-47,8,-47,10,-55,5,-57,-3,-53,2,-48,4,-49,6,-47,15,-39,20,-42,23,-48,28,-45,24,-35,18,-20,20,-7,5,-1,0,0,0,0,0,0,0,0,-1,-1,4,-5,33,-37,31,-43,31,-50,37,-57,32,-61,32,-61,31,-62,30,-59,25,-50,25,-43,27,-44,27,-48,32,-53,32,-52,23,-47,21,-49,26,-54,29,-52,31,-46,26,-52,21,-55,20,-45,14,-40,16,-35,27,-30,31,-32,25,-36,17,-44,14,-52,15,-56,31,-55,8,-48,3,-43,1,-42,6,-41,22,-33,27,-34,23,-43,22,-47,19,-44,19,-37,23,-31,24,-28,24,-29,28,-32,27,-33,17,-40,17,-42,25,-35,26,-32,23,-28,23,-23,24,-19,27,-16,27,-13,22,-8,18,-4,4,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,3,-2,12,-8,16,-12,27,-12,28,-8,18,-3,12,-2,16,-2,25,-1,31,1,30,1,32,0,37,2,43,3,45,9,38,19,35,19,40,12,36,8,27,11,27,16,34,19,40,22,37,22,40,27,46,30,40,27,38,17,30,30,34,29,36,30,37,29,38,30,42,33,48,27,52,21,57,21,62,16,61,11,52,13,46,20,46,24,57,22,69,23,65,23,57,20,58,19,59,19,57,19,56,23,56,26,58,23,59,20,57,26,52,33,59,35,61,39,52,35,5,3]"
CSI_DATA,5999,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111777776,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-3,-15,-8,-57,-6,-58,-7,-65,-5,-68,6,-61,8,-59,4,-59,0,-61,-6,-65,-4,-64,6,-67,-1,-73,-12,-70,-3,-66,6,-68,-11,-63,-15,-51,2,-45,1,-45,9,-41,21,-37,13,-40,-1,-43,-17,-47,-16,-51,-11,-53,-7,-33,-12,-73,-14,-69,-20,-70,-10,-61,7,-50,6,-48,-3,-43,-4,-38,-2,-36,2,-36,10,-41,15,-42,16,-44,17,-50,10,-52,2,-51,4,-47,9,-42,12,-34,16,-24,22,-25,24,-30,24,-32,22,-26,19,-10,17,2,4,1,0,0,0,0,0,0,0,0,-1,-1,1,-7,13,-52,13,-55,7,-60,6,-66,0,-66,1,-67,3,-70,4,-66,6,-54,10,-51,11,-52,9,-51,10,-56,10,-57,4,-53,0,-56,0,-63,4,-64,10,-61,3,-62,-1,-58,8,-47,5,-42,8,-41,18,-40,18,-43,12,-46,3,-49,-2,-53,-4,-55,-1,-58,-6,-46,-8,-41,-10,-43,-4,-43,13,-41,14,-44,4,-47,5,-48,6,-46,7,-41,12,-40,16,-39,16,-40,17,-43,14,-42,7,-46,8,-47,16,-39,17,-33,15,-29,18,-24,24,-18,25,-18,21,-19,14,-12,10,-4,2,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2,-3,7,-11,4,-16,10,-23,17,-24,14,-17,9,-12,11,-12,17,-14,22,-15,22,-18,24,-21,32,-21,38,-22,38,-19,36,-12,38,-11,37,-16,32,-13,32,-4,33,-4,37,-7,43,-6,41,-6,46,-5,56,-5,53,-6,46,-7,45,1,48,2,50,3,50,1,51,3,53,6,53,2,56,-5,60,-12,62,-21,59,-23,51,-18,49,-9,53,-4,62,-10,71,-16,69,-12,63,-12,63,-14,61,-12,60,-11,62,-7,60,-5,61,-8,64,-9,64,-5,64,7,69,2,74,1,67,6,7,0]"
CSI_DATA,6000,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111788776,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-5,-15,-17,-59,-16,-59,-19,-66,-16,-71,-5,-64,-1,-59,-9,-58,-16,-61,-21,-63,-19,-57,-14,-60,-23,-64,-32,-59,-19,-61,-9,-65,-25,-53,-32,-40,-18,-41,-16,-40,-6,-39,5,-41,-3,-40,-17,-36,-35,-32,-40,-38,-39,-44,-23,-25,-46,-54,-45,-53,-51,-51,-44,-49,-23,-49,-15,-44,-18,-37,-22,-36,-22,-34,-18,-33,-18,-43,-16,-49,-15,-49,-19,-52,-26,-48,-30,-42,-23,-40,-20,-41,-16,-38,-2,-35,2,-41,-1,-46,-1,-47,3,-42,9,-29,16,-20,4,-5,0,0,0,0,0,0,0,0,-1,-1,2,-6,19,-46,14,-51,8,-57,9,-65,-2,-66,0,-65,2,-66,2,-66,3,-57,5,-52,5,-52,2,-55,4,-61,4,-58,-3,-52,-7,-53,-8,-59,-5,-59,2,-56,-3,-56,-7,-54,0,-47,-2,-43,0,-39,9,-39,9,-41,3,-42,-6,-45,-13,-50,-17,-52,-7,-60,-19,-44,-20,-37,-24,-36,-18,-38,2,-40,6,-42,-3,-44,-5,-46,-6,-42,-4,-37,1,-38,2,-37,2,-39,6,-44,3,-43,-9,-41,-10,-41,0,-41,2,-40,3,-36,7,-32,13,-31,14,-29,14,-26,14,-18,13,-13,3,-4,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,10,-11,10,-15,19,-19,23,-14,17,-6,13,-5,17,-6,23,-9,26,-12,27,-12,31,-12,38,-9,43,-10,45,-7,42,1,42,5,43,-1,38,-3,32,2,32,6,38,7,44,9,44,7,48,9,54,12,47,12,39,11,41,16,44,17,46,19,46,15,48,14,52,14,54,9,56,3,59,-2,60,-10,59,-14,55,-10,52,-1,54,3,64,-2,74,-4,69,-2,60,-2,59,-4,59,-6,59,-6,61,-2,61,1,63,-4,64,-7,63,0,63,17,70,11,71,12,60,19,6,2]"
CSI_DATA,6001,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111799776,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,3,-13,16,-52,19,-54,20,-63,24,-63,31,-52,31,-50,27,-54,27,-59,24,-66,25,-60,33,-54,27,-64,14,-66,21,-59,31,-61,18,-63,10,-53,20,-44,15,-45,22,-39,36,-29,32,-31,19,-39,3,-48,3,-54,8,-53,6,-33,19,-73,18,-69,14,-73,16,-62,24,-45,26,-46,20,-47,14,-43,15,-38,19,-33,22,-34,24,-37,27,-38,30,-43,25,-47,19,-50,21,-45,22,-40,22,-32,27,-22,33,-20,35,-24,35,-27,30,-21,21,-8,18,2,4,1,0,0,0,0,0,0,0,0,-1,-1,5,-4,45,-25,45,-31,46,-39,51,-47,37,-54,40,-53,39,-55,37,-53,33,-41,34,-34,36,-35,33,-39,36,-44,37,-43,33,-41,33,-45,36,-49,40,-45,42,-41,39,-47,33,-46,29,-33,23,-30,27,-26,37,-19,40,-21,37,-28,31,-35,28,-41,29,-44,49,-36,26,-38,19,-35,17,-39,22,-36,33,-22,38,-24,35,-36,34,-35,33,-32,31,-28,31,-22,33,-19,35,-20,37,-22,35,-24,32,-29,33,-29,33,-18,32,-14,31,-14,30,-8,28,-1,30,0,29,-1,20,-1,13,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,4,-1,14,-3,12,-10,19,-16,25,-14,20,-8,13,-5,15,-4,24,-3,31,-3,32,-6,34,-7,40,-3,45,-2,44,1,37,8,37,7,39,2,35,4,31,11,29,13,35,14,43,15,41,14,43,18,51,24,49,23,43,22,37,28,40,28,43,29,43,29,42,31,44,32,48,28,51,25,57,19,65,10,64,8,55,14,47,22,47,28,56,25,66,22,64,23,58,23,59,24,59,22,57,23,56,27,53,26,53,25,55,28,55,32,47,42,53,42,53,47,42,42,4,4]"
CSI_DATA,6002,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111810783,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,3,14,13,59,12,60,14,67,12,72,2,65,-1,60,5,61,10,63,17,63,17,58,12,63,22,67,32,59,22,60,12,65,25,51,29,37,15,40,13,40,3,39,-7,40,3,39,17,34,34,29,39,36,37,42,22,23,46,51,47,48,56,45,47,46,24,47,17,41,18,33,21,32,22,29,19,28,18,39,16,45,18,46,23,49,28,43,32,35,26,32,22,35,17,34,3,31,-1,37,1,41,3,41,0,37,-9,26,-18,18,-6,3,0,0,0,0,0,0,0,0,-1,-1,-4,5,-27,46,-22,52,-16,58,-17,63,-7,66,-8,66,-10,67,-11,64,-11,54,-13,50,-12,51,-11,54,-13,59,-14,56,-6,51,0,53,0,59,-3,60,-8,56,-4,54,-1,53,-8,46,-3,42,-4,38,-12,37,-13,40,-9,40,0,42,7,46,11,49,-6,56,12,42,17,35,21,34,14,35,-5,35,-8,37,0,40,2,43,2,40,0,35,-3,33,-4,32,-4,32,-6,35,-4,35,8,38,7,37,-5,34,-9,35,-7,32,-9,26,-15,24,-17,24,-13,22,-11,13,-12,8,-4,1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-4,0,-12,5,-13,10,-21,12,-26,8,-19,2,-13,2,-17,3,-23,5,-26,6,-27,6,-31,4,-37,-1,-42,-2,-43,-3,-38,-10,-38,-13,-41,-7,-35,-4,-28,-9,-29,-13,-35,-15,-42,-18,-42,-17,-44,-19,-49,-23,-45,-23,-40,-19,-39,-24,-42,-27,-44,-29,-44,-25,-46,-24,-50,-25,-53,-20,-56,-14,-61,-9,-65,-2,-64,2,-56,-2,-51,-10,-53,-14,-65,-11,-75,-9,-70,-11,-63,-9,-62,-6,-62,-4,-64,-4,-64,-7,-62,-9,-64,-7,-65,-6,-64,-11,-63,-27,-69,-21,-70,-21,-61,-24,-7,-3]"
CSI_DATA,6003,1a:00:00:00:00:00,-5,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111821775,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-5,-15,-16,-58,-15,-58,-17,-64,-12,-66,0,-59,2,-56,-4,-54,-8,-54,-11,-59,-8,-59,0,-64,-6,-69,-15,-69,-6,-67,2,-68,-17,-64,-23,-54,-7,-45,-7,-42,1,-39,16,-38,10,-42,-6,-45,-24,-46,-24,-50,-17,-54,-10,-34,-16,-74,-12,-70,-15,-69,-12,-59,3,-50,5,-52,-6,-50,-10,-46,-7,-43,-1,-40,5,-45,10,-47,13,-49,16,-54,9,-54,2,-52,5,-50,7,-47,8,-40,16,-32,21,-35,24,-41,28,-41,24,-32,16,-16,16,-2,4,0,0,0,0,0,0,0,0,0,-1,-1,0,-6,5,-49,5,-54,0,-58,3,-66,-5,-68,-6,-66,-5,-67,-5,-65,-4,-53,2,-48,4,-48,0,-48,2,-53,4,-56,-1,-53,-2,-55,1,-63,4,-64,9,-59,1,-62,-5,-60,0,-47,0,-40,4,-38,15,-37,18,-40,12,-44,2,-50,-3,-55,-2,-57,9,-59,-6,-49,-7,-43,-7,-41,-4,-40,13,-38,17,-42,8,-48,9,-51,12,-46,14,-40,18,-37,20,-37,20,-38,23,-41,21,-40,16,-44,16,-45,21,-38,21,-32,19,-28,20,-25,23,-19,27,-15,28,-16,20,-12,14,-6,3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4,-1,-15,-2,-20,2,-31,6,-32,5,-21,4,-14,6,-16,12,-22,19,-26,20,-28,17,-32,20,-35,24,-39,29,-37,32,-24,31,-22,30,-30,29,-26,29,-17,28,-18,32,-23,38,-24,38,-19,45,-17,54,-22,47,-23,35,-28,42,-12,44,-15,45,-15,45,-13,49,-12,52,-12,49,-17,48,-24,53,-30,54,-37,51,-40,45,-31,44,-20,48,-17,56,-25,65,-33,62,-30,54,-28,56,-29,56,-27,53,-24,57,-18,60,-15,61,-19,61,-23,61,-18,59,-9,66,-11,72,-9,64,-4,7,-1]"
CSI_DATA,6004,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111832775,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,-15,-13,-58,-10,-60,-13,-67,-12,-71,-2,-64,1,-59,-5,-60,-9,-63,-15,-65,-15,-62,-10,-66,-19,-70,-31,-64,-21,-64,-12,-66,-25,-54,-28,-42,-12,-44,-11,-44,-2,-42,8,-41,-2,-40,-16,-37,-32,-34,-34,-40,-30,-45,-20,-26,-43,-57,-42,-53,-49,-52,-39,-51,-18,-50,-15,-44,-18,-35,-18,-34,-19,-32,-18,-31,-15,-41,-10,-45,-11,-46,-15,-52,-22,-49,-29,-40,-24,-36,-17,-37,-11,-34,0,-28,5,-34,5,-40,3,-40,4,-35,12,-22,19,-12,5,-2,0,0,0,0,0,0,0,0,-1,-1,3,-5,31,-43,28,-50,24,-56,25,-62,10,-65,12,-67,14,-69,13,-64,13,-52,15,-48,14,-50,13,-53,15,-58,15,-56,7,-51,2,-54,3,-60,7,-61,11,-56,7,-55,6,-54,12,-46,5,-41,6,-39,16,-38,17,-40,11,-41,3,-44,-3,-48,-6,-50,13,-55,-8,-43,-14,-37,-18,-37,-10,-38,8,-35,9,-38,1,-42,2,-45,2,-42,2,-36,5,-35,7,-33,7,-34,9,-36,7,-36,-4,-41,-3,-42,8,-35,12,-33,10,-30,11,-24,17,-21,19,-22,14,-21,10,-13,10,-6,2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,10,-3,10,-8,19,-12,25,-8,18,-3,12,-3,14,-4,21,-4,25,-4,26,-5,30,-4,36,0,41,1,41,3,37,9,38,12,41,6,33,2,26,7,26,11,33,14,40,18,41,16,44,17,50,23,47,24,42,24,40,23,42,26,43,28,42,24,42,23,46,26,51,22,55,16,60,11,64,5,62,1,54,3,50,11,51,17,62,12,73,11,69,12,63,10,62,7,62,6,63,6,61,9,58,10,60,8,62,9,61,14,59,32,67,28,68,29,57,28,6,3]"
CSI_DATA,6005,1a:00:00:00:00:00,-5,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111843775,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,0,-15,2,-57,4,-59,3,-67,7,-69,17,-60,18,-57,11,-58,7,-61,4,-65,6,-60,14,-60,7,-69,-4,-68,7,-60,17,-62,1,-62,-9,-52,3,-46,1,-45,10,-41,25,-34,20,-35,6,-41,-15,-48,-18,-54,-11,-57,-6,-33,-7,-71,-6,-70,-13,-72,-9,-64,6,-53,12,-48,6,-47,-1,-46,0,-41,6,-36,9,-43,11,-49,13,-50,13,-53,8,-54,3,-54,7,-50,8,-48,10,-42,21,-32,26,-33,25,-38,27,-39,26,-33,22,-19,23,-9,6,-2,0,0,0,0,0,0,0,0,-1,-1,3,-5,28,-40,27,-44,27,-51,30,-60,20,-64,20,-62,21,-63,22,-63,19,-54,21,-47,22,-47,20,-51,23,-56,24,-54,18,-49,15,-51,18,-56,20,-54,25,-49,21,-55,16,-55,18,-44,13,-40,16,-36,26,-30,29,-32,25,-36,16,-43,12,-50,12,-53,28,-53,8,-47,3,-43,1,-43,7,-41,24,-32,29,-34,24,-42,23,-45,20,-41,20,-35,22,-31,23,-29,26,-31,31,-33,30,-33,21,-39,21,-40,27,-33,27,-30,25,-27,25,-21,26,-15,28,-12,29,-11,22,-7,17,-4,4,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-4,10,-14,9,-18,18,-24,22,-21,16,-12,12,-9,15,-10,24,-13,29,-14,28,-15,31,-16,38,-15,42,-17,45,-13,42,-3,40,-1,42,-7,39,-7,34,-1,33,2,39,4,46,4,44,5,47,7,54,9,48,8,40,6,40,16,44,16,47,17,49,16,51,15,53,15,55,8,57,4,61,0,63,-8,61,-11,53,-5,50,4,54,8,63,3,74,1,69,3,62,5,62,4,61,2,58,3,60,8,60,12,61,7,63,4,62,10,57,24,64,22,68,26,60,29,6,3]"
CSI_DATA,6006,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111854774,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,6,-13,26,-51,29,-53,30,-59,32,-60,36,-50,36,-46,35,-49,37,-55,35,-63,35,-58,41,-52,35,-59,22,-62,28,-55,40,-54,26,-59,16,-52,25,-41,23,-41,29,-33,40,-24,36,-29,24,-37,10,-46,14,-50,21,-48,11,-31,25,-69,23,-67,18,-71,23,-60,32,-42,32,-42,24,-42,21,-37,19,-34,21,-30,28,-30,31,-27,33,-29,38,-36,35,-41,26,-45,25,-40,27,-33,26,-25,27,-15,35,-11,39,-14,38,-15,29,-11,18,1,12,11,2,3,0,0,0,0,0,0,0,0,-1,-1,3,-6,31,-41,31,-46,30,-54,31,-59,32,-60,34,-61,35,-63,33,-59,31,-45,33,-40,35,-41,34,-42,38,-48,38,-47,31,-42,29,-46,31,-53,34,-51,39,-47,33,-53,28,-54,30,-41,24,-37,26,-34,36,-28,37,-31,33,-35,27,-41,25,-46,24,-48,27,-48,20,-41,13,-39,11,-44,17,-41,31,-31,33,-33,27,-40,28,-42,28,-39,25,-34,29,-28,31,-23,31,-24,34,-27,32,-31,26,-39,27,-39,33,-28,31,-23,26,-19,27,-11,30,-4,31,-3,27,-6,16,-1,10,4,2,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,10,-5,10,-12,18,-17,24,-14,19,-8,13,-6,14,-6,21,-5,27,-5,28,-7,30,-7,36,-2,41,-1,41,1,37,8,39,9,41,2,35,2,29,10,30,12,36,12,41,15,39,14,42,18,50,24,48,24,45,17,38,26,40,27,42,28,43,26,43,28,46,31,50,27,53,22,59,17,66,11,63,8,52,11,46,19,48,23,60,19,71,18,68,21,63,21,63,20,61,20,59,21,58,23,56,24,56,23,57,24,57,28,58,31,66,28,69,31,60,29,6,3]"
